"id","medium_text","medium_title","tiny_text","full_id","keywords"
"1423","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave runup water level during a category 4 storm in Atlantic Coast","Wave runup water level CAT4 storm in Atl. Coast","1424","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave runup|waves|runup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1427","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 1 storm in Atlantic Coast","Wave setup water level CAT1 storm in Atl. Coast","1428","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1431","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 2 storm in Atlantic Coast","Wave setup water level CAT2 storm in Atl. Coast","1432","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1435","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 3 storm in Atlantic Coast","Wave setup water level CAT3 storm in Atl. Coast","1436","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1439","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 4 storm in Atlantic Coast","Wave setup water level CAT4 storm in Atl. Coast","1440","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1443","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 1 storm in Atlantic Coast","Prob. of collision CAT1 storm in Atl. Coast","1444","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1447","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 2 storm in Atlantic Coast","Prob. of collision CAT2 storm in Atl. Coast","1448","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1451","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 3 storm in Atlantic Coast","Prob. of collision CAT3 storm in Atl. Coast","1452","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1455","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 4 storm in Atlantic Coast","Prob. of collision CAT4 storm in Atl. Coast","1456","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1459","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 1 storm in Atlantic Coast","Prob. of overwash CAT1 storm in Atl. Coast","1460","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1463","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 2 storm in Atlantic Coast","Prob. of overwash CAT2 storm in Atl. Coast","1464","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1467","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 3 storm in Atlantic Coast","Prob. of overwash CAT3 storm in Atl. Coast","1468","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1471","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 4 storm in Atlantic Coast","Prob. of overwash CAT4 storm in Atl. Coast","1472","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1475","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 1 storm in Atlantic Coast","Prob. of innundation CAT1 storm in Atl. Coast","1476","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1479","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 2 storm in Atlantic Coast","Prob. of innundation CAT2 storm in Atl. Coast","1480","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1483","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 3 storm in Atlantic Coast","Prob. of innundation CAT3 storm in Atl. Coast","1484","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1535","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Data sources: lidar, NOAA SLOSH model, SWAN model","Elevation of the dune toe in meters NAVD88 during National Assessment in Atlantic Coast","Elev. of the dune toe (m), National Assessment in Atl. Coast","1536","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|dune toe|toe|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1487","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 4 storm in Atlantic Coast","Prob. of innundation CAT4 storm in Atl. Coast","1488","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1491","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 1 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT1 storm in Atl. Coast","1492","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
